"ACTIVITY" "PERSON" "AVERAGE"
"25925" "WALKING_UPSTAIRS" 24 0.4426209
"25926" "WALKING_UPSTAIRS" 24 -0.1167423
"25927" "WALKING_UPSTAIRS" 24 -0.2626662
"25928" "WALKING_UPSTAIRS" 24 0.1811328
"25929" "WALKING_UPSTAIRS" 24 0.1424535
"25930" "WALKING_UPSTAIRS" 24 0.0238422
"25931" "WALKING_UPSTAIRS" 24 -0.03255395
"25932" "WALKING_UPSTAIRS" 24 -0.07898587
"25933" "WALKING_UPSTAIRS" 24 -0.1163173
"25934" "WALKING_UPSTAIRS" 24 -0.03962377
"25935" "WALKING_UPSTAIRS" 24 0.2349098
"25936" "WALKING_UPSTAIRS" 24 0.1224291
"25937" "WALKING_UPSTAIRS" 24 -0.07834078
"25938" "WALKING_UPSTAIRS" 24 -0.07637775
"25939" "WALKING_UPSTAIRS" 24 -0.0984856
"25940" "WALKING_UPSTAIRS" 24 -0.04188081
"25941" "WALKING_UPSTAIRS" 24 -0.2476065
"25942" "WALKING_UPSTAIRS" 24 0.5603882
"25943" "WALKING_UPSTAIRS" 24 0.08863922
"25944" "WALKING_UPSTAIRS" 24 -0.0318444
"25945" "WALKING_UPSTAIRS" 24 -0.1827505
"25946" "WALKING_UPSTAIRS" 24 -0.08762441
"25947" "WALKING_UPSTAIRS" 24 -0.03895964
"25948" "WALKING_UPSTAIRS" 24 -0.03433138
"25949" "WALKING_UPSTAIRS" 24 -0.2548685
"25950" "WALKING_UPSTAIRS" 24 -0.1865086
"25951" "WALKING_UPSTAIRS" 24 0.01620548
"25952" "WALKING_UPSTAIRS" 24 0.3982084
"25953" "WALKING_UPSTAIRS" 24 0.1076617
"25954" "WALKING_UPSTAIRS" 24 -0.04239224
"25955" "WALKING_UPSTAIRS" 24 -0.1476465
"25956" "WALKING_UPSTAIRS" 24 0.07122683
"25957" "WALKING_UPSTAIRS" 24 -0.1936425
"25958" "WALKING_UPSTAIRS" 24 -0.01310569
"25959" "WALKING_UPSTAIRS" 24 0.06091627
"25960" "WALKING_UPSTAIRS" 24 0.4739094
"25961" "WALKING_UPSTAIRS" 24 0.5041831
"25962" "WALKING_UPSTAIRS" 24 0.320279
"25963" "WALKING_UPSTAIRS" 24 0.4196117
"25964" "WALKING_UPSTAIRS" 24 -0.3913074
"25965" "WALKING_UPSTAIRS" 24 -0.03085095
"25966" "WALKING_UPSTAIRS" 24 -0.8441158
"25967" "WALKING_UPSTAIRS" 24 0.619173
"25968" "WALKING_UPSTAIRS" 24 0.5773103
"25969" "WALKING_UPSTAIRS" 24 -0.3049016
"25970" "WALKING_UPSTAIRS" 24 0.3050521
"25971" "WALKING_UPSTAIRS" 24 -0.009766969
"25972" "WALKING_UPSTAIRS" 24 0.5981088
"25973" "WALKING_UPSTAIRS" 24 0.2227728
"25974" "WALKING_UPSTAIRS" 24 0.1120388
"25975" "WALKING_UPSTAIRS" 24 -0.1764419
"25976" "WALKING_UPSTAIRS" 24 -0.4922086
"25977" "WALKING_UPSTAIRS" 24 1.025546
"25978" "WALKING_UPSTAIRS" 24 0.0975844
"25979" "WALKING_UPSTAIRS" 24 0.2330014
"25980" "WALKING_UPSTAIRS" 24 0.1209189
"25981" "WALKING_UPSTAIRS" 24 -0.1047448
"25982" "WALKING_UPSTAIRS" 24 0.746352
"25983" "WALKING_UPSTAIRS" 24 -0.1068539
"25984" "WALKING_UPSTAIRS" 24 0.07166747
"25985" "WALKING_UPSTAIRS" 24 -0.1055572
"25986" "WALKING_UPSTAIRS" 24 -0.4005751
"25987" "WALKING_UPSTAIRS" 24 0.5716289
"25988" "WALKING_UPSTAIRS" 24 0.5875018
"25989" "WALKING_UPSTAIRS" 24 0.2807062
"25990" "WALKING_UPSTAIRS" 24 0.238836
"25991" "WALKING_UPSTAIRS" 24 0.591895
"25992" "WALKING_UPSTAIRS" 24 -0.408229
"25993" "WALKING_UPSTAIRS" 24 -0.5323696
"25994" "WALKING_UPSTAIRS" 24 -0.3920807
"25995" "WALKING_UPSTAIRS" 24 -0.4271206
"25996" "WALKING_UPSTAIRS" 24 -0.1193298
"25997" "WALKING_UPSTAIRS" 24 0.7973906
"25998" "WALKING_UPSTAIRS" 24 1.294802
"25999" "WALKING_UPSTAIRS" 24 0.926088
"26000" "WALKING_UPSTAIRS" 24 0.7946012
"26001" "WALKING_UPSTAIRS" 24 0.4987062
"26002" "WALKING_UPSTAIRS" 24 0.0438932
"26003" "WALKING_UPSTAIRS" 24 -0.3070266
"26004" "WALKING_UPSTAIRS" 24 0.117141
"26005" "WALKING_UPSTAIRS" 24 -0.4710596
"26006" "WALKING_UPSTAIRS" 24 -0.7123889
"26007" "WALKING_UPSTAIRS" 24 0.5336086
"26008" "WALKING_UPSTAIRS" 24 1.009856
"26009" "WALKING_UPSTAIRS" 24 0.7990285
"26010" "WALKING_UPSTAIRS" 24 0.7742022
"26011" "WALKING_UPSTAIRS" 24 0.4385332
"26012" "WALKING_UPSTAIRS" 24 -0.2106883
"26013" "WALKING_UPSTAIRS" 24 -0.3867692
"26014" "WALKING_UPSTAIRS" 24 0.3457912
"26015" "WALKING_UPSTAIRS" 24 -0.8444065
"26016" "WALKING_UPSTAIRS" 24 -0.3324763
"26017" "WALKING_UPSTAIRS" 24 -0.07108832
"26018" "WALKING_UPSTAIRS" 24 -0.09532797
"26019" "WALKING_UPSTAIRS" 24 -0.09539588
"26020" "WALKING_UPSTAIRS" 24 -0.2052049
"26021" "WALKING_UPSTAIRS" 24 -0.1948389
"26022" "WALKING_UPSTAIRS" 24 -0.145004
"26023" "WALKING_UPSTAIRS" 24 -0.04793002
"26024" "WALKING_UPSTAIRS" 24 -0.649808
"26025" "WALKING_UPSTAIRS" 24 -0.4733602
"26026" "WALKING_UPSTAIRS" 24 0.0412036
"26027" "WALKING_UPSTAIRS" 24 -0.0694635
"26028" "WALKING_UPSTAIRS" 24 -0.3168652
"26029" "WALKING_UPSTAIRS" 24 -0.3461859
"26030" "WALKING_UPSTAIRS" 24 -0.3645119
"26031" "WALKING_UPSTAIRS" 24 -0.07359851
"26032" "WALKING_UPSTAIRS" 24 -0.3272796
"26033" "WALKING_UPSTAIRS" 24 -0.002730953
"26034" "WALKING_UPSTAIRS" 24 -0.1009702
"26035" "WALKING_UPSTAIRS" 24 -0.09627825
"26036" "WALKING_UPSTAIRS" 24 0.01431517
"26037" "WALKING_UPSTAIRS" 24 0.01034143
"26038" "WALKING_UPSTAIRS" 24 -0.09101799
"26039" "WALKING_UPSTAIRS" 24 -0.2841238
"26040" "WALKING_UPSTAIRS" 24 -0.5080985
"26041" "WALKING_UPSTAIRS" 24 -0.2427923
"26042" "WALKING_UPSTAIRS" 24 -0.3006908
"26043" "WALKING_UPSTAIRS" 24 -0.1357302
"26044" "WALKING_UPSTAIRS" 24 0.05486645
"26045" "WALKING_UPSTAIRS" 24 -0.06042435
"26046" "WALKING_UPSTAIRS" 24 -0.3283812
"26047" "WALKING_UPSTAIRS" 24 -0.005978028
"26048" "WALKING_UPSTAIRS" 24 0.0276946
"26049" "WALKING_UPSTAIRS" 24 0.02066707
"26050" "WALKING_UPSTAIRS" 24 -0.220514
"26051" "WALKING_UPSTAIRS" 24 -0.39773
"26052" "WALKING_UPSTAIRS" 24 -0.2892111
"26053" "WALKING_UPSTAIRS" 24 -0.2684869
"26054" "WALKING_UPSTAIRS" 24 -0.1996428
"26055" "WALKING_UPSTAIRS" 24 -0.2693622
"26056" "WALKING_UPSTAIRS" 24 -0.1997751
"26057" "WALKING_UPSTAIRS" 24 -0.2473583
"26058" "WALKING_UPSTAIRS" 24 -0.2768781
"26059" "WALKING_UPSTAIRS" 24 -0.4162758
"26060" "WALKING_UPSTAIRS" 24 -0.3107917
"26061" "WALKING_UPSTAIRS" 24 0.09566184
"26062" "WALKING_UPSTAIRS" 24 0.01183702
"26063" "WALKING_UPSTAIRS" 24 -0.2790766
"26064" "WALKING_UPSTAIRS" 24 -0.3631761
"26065" "WALKING_UPSTAIRS" 24 -0.3685735
"26066" "WALKING_UPSTAIRS" 24 -0.2354725
"26067" "WALKING_UPSTAIRS" 24 -0.149453
"26068" "WALKING_UPSTAIRS" 24 -0.2194825
"26069" "WALKING_UPSTAIRS" 24 -0.4054208
"26070" "WALKING_UPSTAIRS" 24 -0.3962879
"26071" "WALKING_UPSTAIRS" 24 -0.02128328
"26072" "WALKING_UPSTAIRS" 24 -0.03038519
"26073" "WALKING_UPSTAIRS" 24 -0.2484623
"26074" "WALKING_UPSTAIRS" 24 -0.3971532
"26075" "WALKING_UPSTAIRS" 24 -0.4250499
"26076" "WALKING_UPSTAIRS" 24 0.040128
"26077" "WALKING_UPSTAIRS" 24 0.06189139
"26078" "WALKING_UPSTAIRS" 24 0.08817539
"26079" "WALKING_UPSTAIRS" 24 -0.01679234
"26080" "WALKING_UPSTAIRS" 24 0.03402182
"26081" "WALKING_UPSTAIRS" 24 0.07924846
"26082" "WALKING_UPSTAIRS" 24 0.1498107
"26083" "WALKING_UPSTAIRS" 24 -0.4671813
"26084" "WALKING_UPSTAIRS" 24 -0.2587183
"26085" "WALKING_UPSTAIRS" 24 0.1668628
"26086" "WALKING_UPSTAIRS" 24 0.02959298
"26087" "WALKING_UPSTAIRS" 24 -0.1247416
"26088" "WALKING_UPSTAIRS" 24 -0.1483704
"26089" "WALKING_UPSTAIRS" 24 -0.179813
"26090" "WALKING_UPSTAIRS" 24 0.1562614
"26091" "WALKING_UPSTAIRS" 24 -0.1329469
"26092" "WALKING_UPSTAIRS" 24 0.1927331
"26093" "WALKING_UPSTAIRS" 24 0.08403165
"26094" "WALKING_UPSTAIRS" 24 0.1106912
"26095" "WALKING_UPSTAIRS" 24 0.1068918
"26096" "WALKING_UPSTAIRS" 24 0.1350066
"26097" "WALKING_UPSTAIRS" 24 0.1043806
"26098" "WALKING_UPSTAIRS" 24 -0.1055354
"26099" "WALKING_UPSTAIRS" 24 -0.3307204
"26100" "WALKING_UPSTAIRS" 24 -0.01250519
"26101" "WALKING_UPSTAIRS" 24 -0.102469
"26102" "WALKING_UPSTAIRS" 24 0.07658392
"26103" "WALKING_UPSTAIRS" 24 0.2919952
"26104" "WALKING_UPSTAIRS" 24 0.1416474
"26105" "WALKING_UPSTAIRS" 24 -0.1958287
"26106" "WALKING_UPSTAIRS" 24 0.1859695
"26107" "WALKING_UPSTAIRS" 24 0.2731852
"26108" "WALKING_UPSTAIRS" 24 0.2568006
"26109" "WALKING_UPSTAIRS" 24 0.01827095
"26110" "WALKING_UPSTAIRS" 24 -0.1128069
"26111" "WALKING_UPSTAIRS" 24 -0.03902452
"26112" "WALKING_UPSTAIRS" 24 -0.04705496
"26113" "WALKING_UPSTAIRS" 24 0.06835261
"26114" "WALKING_UPSTAIRS" 24 -0.03325962
"26115" "WALKING_UPSTAIRS" 24 -0.04376626
"26116" "WALKING_UPSTAIRS" 24 -0.009600804
"26117" "WALKING_UPSTAIRS" 24 -0.03823288
"26118" "WALKING_UPSTAIRS" 24 -0.1674199
"26119" "WALKING_UPSTAIRS" 24 -0.04429688
"26120" "WALKING_UPSTAIRS" 24 0.3642827
"26121" "WALKING_UPSTAIRS" 24 0.2744365
"26122" "WALKING_UPSTAIRS" 24 -0.0341783
"26123" "WALKING_UPSTAIRS" 24 -0.1051614
"26124" "WALKING_UPSTAIRS" 24 -0.1213464
"26125" "WALKING_UPSTAIRS" 24 -0.07772214
"26126" "WALKING_UPSTAIRS" 24 0.07393366
"26127" "WALKING_UPSTAIRS" 24 0.02542116
"26128" "WALKING_UPSTAIRS" 24 -0.1735611
"26129" "WALKING_UPSTAIRS" 24 -0.1243698
"26130" "WALKING_UPSTAIRS" 24 0.2614445
"26131" "WALKING_UPSTAIRS" 24 0.2253534
"26132" "WALKING_UPSTAIRS" 24 0.005519791
"26133" "WALKING_UPSTAIRS" 24 -0.1498122
"26134" "WALKING_UPSTAIRS" 24 -0.1907511
"26135" "WALKING_UPSTAIRS" 24 -0.07095965
"26136" "WALKING_UPSTAIRS" 24 -0.1321026
"26137" "WALKING_UPSTAIRS" 24 0.1523755
"26138" "WALKING_UPSTAIRS" 24 -0.006985784
"26139" "WALKING_UPSTAIRS" 24 -0.4021795
"26140" "WALKING_UPSTAIRS" 24 -0.08354448
"26141" "WALKING_UPSTAIRS" 24 -0.1091749
"26142" "WALKING_UPSTAIRS" 24 -0.1214789
"26143" "WALKING_UPSTAIRS" 24 0.1352417
"26144" "WALKING_UPSTAIRS" 24 -0.1753446
"26145" "WALKING_UPSTAIRS" 24 -0.08174936
"26146" "WALKING_UPSTAIRS" 24 0.1813742
"26147" "WALKING_UPSTAIRS" 24 -0.2792956
"26148" "WALKING_UPSTAIRS" 24 -0.0108447
"26149" "WALKING_UPSTAIRS" 24 0.1928628
"26150" "WALKING_UPSTAIRS" 24 0.6177516
"26151" "WALKING_UPSTAIRS" 24 -0.1893674
"26152" "WALKING_UPSTAIRS" 24 -0.1732024
"26153" "WALKING_UPSTAIRS" 24 0.1789924
"26154" "WALKING_UPSTAIRS" 24 -0.1132163
"26155" "WALKING_UPSTAIRS" 24 -0.1238835
"26156" "WALKING_UPSTAIRS" 24 0.002828908
"26157" "WALKING_UPSTAIRS" 24 0.1813808
"26158" "WALKING_UPSTAIRS" 24 0.1216429
"26159" "WALKING_UPSTAIRS" 24 0.2443953
"26160" "WALKING_UPSTAIRS" 24 0.2524291
"26161" "WALKING_UPSTAIRS" 24 -0.5047531
"26162" "WALKING_UPSTAIRS" 24 -0.1734197
"26163" "WALKING_UPSTAIRS" 24 -0.08046974
"26164" "WALKING_UPSTAIRS" 24 -0.2342611
"26165" "WALKING_UPSTAIRS" 24 -0.2212641
"26166" "WALKING_UPSTAIRS" 24 -0.2604769
"26167" "WALKING_UPSTAIRS" 24 -0.3623519
"26168" "WALKING_UPSTAIRS" 24 0.0986405
"26169" "WALKING_UPSTAIRS" 24 -0.2985085
"26170" "WALKING_UPSTAIRS" 24 -0.2255656
"26171" "WALKING_UPSTAIRS" 24 -0.3830431
"26172" "WALKING_UPSTAIRS" 24 0.1474102
"26173" "WALKING_UPSTAIRS" 24 0.47253
"26174" "WALKING_UPSTAIRS" 24 -0.23999
"26175" "WALKING_UPSTAIRS" 24 0.09833555
"26176" "WALKING_UPSTAIRS" 24 0.3546848
"26177" "WALKING_UPSTAIRS" 24 0.3695107
"26178" "WALKING_UPSTAIRS" 24 -0.4250766
"26179" "WALKING_UPSTAIRS" 24 -0.1462479
"26180" "WALKING_UPSTAIRS" 24 -0.2642101
"26181" "WALKING_UPSTAIRS" 24 0.2130065
"26182" "WALKING_UPSTAIRS" 24 0.228291
"26183" "WALKING_UPSTAIRS" 24 0.2986344
"26184" "WALKING_UPSTAIRS" 24 -0.2345559
"26185" "WALKING_UPSTAIRS" 24 -0.2262452
"26186" "WALKING_UPSTAIRS" 24 -0.2722208
"26187" "WALKING_UPSTAIRS" 24 0.2165489
"26188" "WALKING_UPSTAIRS" 24 -0.374254
"26189" "WALKING_UPSTAIRS" 24 -0.08991108
"26190" "WALKING_UPSTAIRS" 24 -0.08428651
"26191" "WALKING_UPSTAIRS" 24 0.06672695
"26192" "WALKING_UPSTAIRS" 24 0.3994681
"26193" "WALKING_UPSTAIRS" 24 -1.093888
"26194" "WALKING_UPSTAIRS" 24 -0.02262368
"26195" "WALKING_UPSTAIRS" 24 -0.1969451
"26196" "WALKING_UPSTAIRS" 24 -0.1356561
"26197" "WALKING_UPSTAIRS" 24 -0.2320241
"26198" "WALKING_UPSTAIRS" 24 -0.2889202
"26199" "WALKING_UPSTAIRS" 24 -0.1934733
"26200" "WALKING_UPSTAIRS" 24 -0.2130307
"26201" "WALKING_UPSTAIRS" 24 -0.3329686
"26202" "WALKING_UPSTAIRS" 24 -0.1304993
"26203" "WALKING_UPSTAIRS" 24 -0.1820731
"26204" "WALKING_UPSTAIRS" 24 -0.2509484
"26205" "WALKING_UPSTAIRS" 24 -0.4333354
"26206" "WALKING_UPSTAIRS" 24 -0.3099207
"26207" "WALKING_UPSTAIRS" 24 -0.2148779
"26208" "WALKING_UPSTAIRS" 24 -0.1217212
"26209" "WALKING_UPSTAIRS" 24 -0.2882076
"26210" "WALKING_UPSTAIRS" 24 -0.214202
"26211" "WALKING_UPSTAIRS" 24 -0.1824942
"26212" "WALKING_UPSTAIRS" 24 -0.2361629
"26213" "WALKING_UPSTAIRS" 24 -0.2768605
"26214" "WALKING_UPSTAIRS" 24 -0.2898576
"26215" "WALKING_UPSTAIRS" 24 -0.2264952
"26216" "WALKING_UPSTAIRS" 24 -0.2529403
"26217" "WALKING_UPSTAIRS" 24 -0.2334988
"26218" "WALKING_UPSTAIRS" 24 -0.1126366
"26219" "WALKING_UPSTAIRS" 24 -0.2274594
"26220" "WALKING_UPSTAIRS" 24 -0.4378697
"26221" "WALKING_UPSTAIRS" 24 -0.2166559
"26222" "WALKING_UPSTAIRS" 24 -0.2043914
"26223" "WALKING_UPSTAIRS" 24 -0.4260506
"26224" "WALKING_UPSTAIRS" 24 -0.2572653
"26225" "WALKING_UPSTAIRS" 24 -0.2524556
"26226" "WALKING_UPSTAIRS" 24 -0.2426328
"26227" "WALKING_UPSTAIRS" 24 -0.2700064
"26228" "WALKING_UPSTAIRS" 24 -0.3882808
"26229" "WALKING_UPSTAIRS" 24 -0.3252263
"26230" "WALKING_UPSTAIRS" 24 -0.1200516
"26231" "WALKING_UPSTAIRS" 24 -0.03578685
"26232" "WALKING_UPSTAIRS" 24 -0.1316524
"26233" "WALKING_UPSTAIRS" 24 -0.007740142
"26234" "WALKING_UPSTAIRS" 24 -0.1198298
"26235" "WALKING_UPSTAIRS" 24 -0.2437821
"26236" "WALKING_UPSTAIRS" 24 -0.1272936
"26237" "WALKING_UPSTAIRS" 24 -0.3254399
"26238" "WALKING_UPSTAIRS" 24 -0.224506
"26239" "WALKING_UPSTAIRS" 24 -0.2347334
"26240" "WALKING_UPSTAIRS" 24 -0.2032383
"26241" "WALKING_UPSTAIRS" 24 -0.2415684
"26242" "WALKING_UPSTAIRS" 24 -0.3332352
"26243" "WALKING_UPSTAIRS" 24 -0.006478156
"26244" "WALKING_UPSTAIRS" 24 -0.1895648
"26245" "WALKING_UPSTAIRS" 24 -0.122035
"26246" "WALKING_UPSTAIRS" 24 -0.2534432
"26247" "WALKING_UPSTAIRS" 24 -0.6292355
"26248" "WALKING_UPSTAIRS" 24 -0.2473921
"26249" "WALKING_UPSTAIRS" 24 -0.2757103
"26250" "WALKING_UPSTAIRS" 24 -0.2216934
"26251" "WALKING_UPSTAIRS" 24 -0.3940817
"26252" "WALKING_UPSTAIRS" 24 -0.05327655
"26253" "WALKING_UPSTAIRS" 24 0.1267641
"26254" "WALKING_UPSTAIRS" 24 -0.02364245
"26255" "WALKING_UPSTAIRS" 24 0.09450646
"26256" "WALKING_UPSTAIRS" 24 -0.002011415
"26257" "WALKING_UPSTAIRS" 24 -0.06122171
"26258" "WALKING_UPSTAIRS" 24 0.04202791
"26259" "WALKING_UPSTAIRS" 24 0.02648469
"26260" "WALKING_UPSTAIRS" 24 -0.08328438
"26261" "WALKING_UPSTAIRS" 24 0.1304243
"26262" "WALKING_UPSTAIRS" 24 0.0750899
"26263" "WALKING_UPSTAIRS" 24 -0.01944418
"26264" "WALKING_UPSTAIRS" 24 -0.1757802
"26265" "WALKING_UPSTAIRS" 24 -0.06131221
"26266" "WALKING_UPSTAIRS" 24 0.04962314
"26267" "WALKING_UPSTAIRS" 24 0.1414565
"26268" "WALKING_UPSTAIRS" 24 -0.05146128
"26269" "WALKING_UPSTAIRS" 24 0.01731737
"26270" "WALKING_UPSTAIRS" 24 0.062986
"26271" "WALKING_UPSTAIRS" 24 0.003584498
"26272" "WALKING_UPSTAIRS" 24 -0.04367908
"26273" "WALKING_UPSTAIRS" 24 -0.05210749
"26274" "WALKING_UPSTAIRS" 24 -0.005469041
"26275" "WALKING_UPSTAIRS" 24 -0.005899838
"26276" "WALKING_UPSTAIRS" 24 0.01564608
"26277" "WALKING_UPSTAIRS" 24 0.135014
"26278" "WALKING_UPSTAIRS" 24 -0.01363711
"26279" "WALKING_UPSTAIRS" 24 -0.1838738
"26280" "WALKING_UPSTAIRS" 24 0.04205178
"26281" "WALKING_UPSTAIRS" 24 0.04448842
"26282" "WALKING_UPSTAIRS" 24 -0.2278674
"26283" "WALKING_UPSTAIRS" 24 -0.06016178
"26284" "WALKING_UPSTAIRS" 24 -0.04767956
"26285" "WALKING_UPSTAIRS" 24 -0.03941771
"26286" "WALKING_UPSTAIRS" 24 -0.08539009
"26287" "WALKING_UPSTAIRS" 24 -0.1944409
"26288" "WALKING_UPSTAIRS" 24 -0.1177646
"26289" "WALKING_UPSTAIRS" 24 0.1110034
"26290" "WALKING_UPSTAIRS" 24 0.187827
"26291" "WALKING_UPSTAIRS" 24 0.1058745
"26292" "WALKING_UPSTAIRS" 24 0.2337564
"26293" "WALKING_UPSTAIRS" 24 0.02544724
"26294" "WALKING_UPSTAIRS" 24 -0.04266283
"26295" "WALKING_UPSTAIRS" 24 0.08100175
"26296" "WALKING_UPSTAIRS" 24 -0.1028255
"26297" "WALKING_UPSTAIRS" 24 -0.006483139
"26298" "WALKING_UPSTAIRS" 24 -0.02240478
"26299" "WALKING_UPSTAIRS" 24 0.01794451
"26300" "WALKING_UPSTAIRS" 24 -0.009320105
"26301" "WALKING_UPSTAIRS" 24 -0.09977286
"26302" "WALKING_UPSTAIRS" 24 0.2675952
"26303" "WALKING_UPSTAIRS" 24 0.02616598
"26304" "WALKING_UPSTAIRS" 24 0.1037222
"26305" "WALKING_UPSTAIRS" 24 -0.03913758
"26306" "WALKING_UPSTAIRS" 24 -0.4126364
"26307" "WALKING_UPSTAIRS" 24 -0.02376661
"26308" "WALKING_UPSTAIRS" 24 -0.04610807
"26309" "WALKING_UPSTAIRS" 24 0.01025031
"26310" "WALKING_UPSTAIRS" 24 -0.1659306
"26311" "WALKING_UPSTAIRS" 24 0.1958357
"26312" "WALKING_UPSTAIRS" 24 -0.0005022765
"26313" "WALKING_UPSTAIRS" 24 0.4976592
"26314" "WALKING_UPSTAIRS" 24 0.4187759
"26315" "WALKING_UPSTAIRS" 24 0.05964272
"26316" "WALKING_UPSTAIRS" 24 0.01440053
"26317" "WALKING_UPSTAIRS" 24 -0.3903124
"26318" "WALKING_UPSTAIRS" 24 -0.07870362
"26319" "WALKING_UPSTAIRS" 24 -0.4901548
"26320" "WALKING_UPSTAIRS" 24 0.1273787
"26321" "WALKING_UPSTAIRS" 24 -0.1808213
"26322" "WALKING_UPSTAIRS" 24 -0.621668
"26323" "WALKING_UPSTAIRS" 24 -0.620579
"26324" "WALKING_UPSTAIRS" 24 -0.5051646
"26325" "WALKING_UPSTAIRS" 24 0.1482843
"26326" "WALKING_UPSTAIRS" 24 0.1373763
"26327" "WALKING_UPSTAIRS" 24 0.0889223
"26328" "WALKING_UPSTAIRS" 24 0.05467911
"26329" "WALKING_UPSTAIRS" 24 -0.3974463
"26330" "WALKING_UPSTAIRS" 24 -0.4236201
"26331" "WALKING_UPSTAIRS" 24 -0.03770349
"26332" "WALKING_UPSTAIRS" 24 -0.4163445
"26333" "WALKING_UPSTAIRS" 24 -0.6139533
"26334" "WALKING_UPSTAIRS" 24 -0.256018
"26335" "WALKING_UPSTAIRS" 24 -0.1395577
"26336" "WALKING_UPSTAIRS" 24 0.4656935
"26337" "WALKING_UPSTAIRS" 24 0.2452995
"26338" "WALKING_UPSTAIRS" 24 0.3195168
"26339" "WALKING_UPSTAIRS" 24 -0.3427534
"26340" "WALKING_UPSTAIRS" 24 -0.2368482
"26341" "WALKING_UPSTAIRS" 24 0.3197365
"26342" "WALKING_UPSTAIRS" 24 -0.1766893
"26343" "WALKING_UPSTAIRS" 24 -0.1820479
"26344" "WALKING_UPSTAIRS" 24 -0.3017207
"26345" "WALKING_UPSTAIRS" 24 -0.4503867
"26346" "WALKING_UPSTAIRS" 24 -0.3725942
"26347" "WALKING_UPSTAIRS" 24 -0.1891405
"26348" "WALKING_UPSTAIRS" 24 0.071615
"26349" "WALKING_UPSTAIRS" 24 -0.008859704
"26350" "WALKING_UPSTAIRS" 24 0.4406037
"26351" "WALKING_UPSTAIRS" 24 -0.09432806
"26352" "WALKING_UPSTAIRS" 24 -0.1824063
"26353" "WALKING_UPSTAIRS" 24 0.10346
"26354" "WALKING_UPSTAIRS" 24 0.3522699
"26355" "WALKING_UPSTAIRS" 24 -0.1636274
"26356" "WALKING_UPSTAIRS" 24 -0.1514158
"26357" "WALKING_UPSTAIRS" 24 0.05312282
"26358" "WALKING_UPSTAIRS" 24 -0.6727175
"26359" "WALKING_UPSTAIRS" 24 -0.7679147
"26360" "WALKING_UPSTAIRS" 24 -0.443549
"26361" "WALKING_UPSTAIRS" 24 -0.02498904
"26362" "WALKING_UPSTAIRS" 24 0.003917866
"26363" "WALKING_UPSTAIRS" 24 -0.1852965
"26364" "WALKING_UPSTAIRS" 24 0.2456697
"26365" "WALKING_UPSTAIRS" 24 0.4646355
"26366" "WALKING_UPSTAIRS" 24 -0.1461478
"26367" "WALKING_UPSTAIRS" 24 0.03149592
"26368" "WALKING_UPSTAIRS" 24 -0.7659807
"26369" "WALKING_UPSTAIRS" 24 -0.5342947
"26370" "WALKING_UPSTAIRS" 24 -0.1398256
"26371" "WALKING_UPSTAIRS" 25 1.053841
"26372" "WALKING_UPSTAIRS" 25 1.030665
"26373" "WALKING_UPSTAIRS" 25 0.7385126
"26374" "WALKING_UPSTAIRS" 25 0.6871433
"26375" "WALKING_UPSTAIRS" 25 1.468398
"26376" "WALKING_UPSTAIRS" 25 0.8929499
"26377" "WALKING_UPSTAIRS" 25 1.191348
"26378" "WALKING_UPSTAIRS" 25 0.8068074
"26379" "WALKING_UPSTAIRS" 25 1.395
"26380" "WALKING_UPSTAIRS" 25 0.9077662
"26381" "WALKING_UPSTAIRS" 25 1.037041
"26382" "WALKING_UPSTAIRS" 25 0.8652456
"26383" "WALKING_UPSTAIRS" 25 1.405653
"26384" "WALKING_UPSTAIRS" 25 0.8699409
"26385" "WALKING_UPSTAIRS" 25 1.024338
"26386" "WALKING_UPSTAIRS" 25 1.204412
"26387" "WALKING_UPSTAIRS" 25 0.9710955
"26388" "WALKING_UPSTAIRS" 25 0.9392715
"26389" "WALKING_UPSTAIRS" 25 0.924655
"26390" "WALKING_UPSTAIRS" 25 0.8023154
"26391" "WALKING_UPSTAIRS" 25 1.121185
"26392" "WALKING_UPSTAIRS" 25 0.893106
"26393" "WALKING_UPSTAIRS" 25 0.8664412
"26394" "WALKING_UPSTAIRS" 25 0.9458191
"26395" "WALKING_UPSTAIRS" 25 1.204356
"26396" "WALKING_UPSTAIRS" 25 0.9230638
"26397" "WALKING_UPSTAIRS" 25 0.8555423
"26398" "WALKING_UPSTAIRS" 25 1.390593
"26399" "WALKING_UPSTAIRS" 25 0.8716014
"26400" "WALKING_UPSTAIRS" 25 0.9276074
"26401" "WALKING_UPSTAIRS" 25 0.8259284
"26402" "WALKING_UPSTAIRS" 25 0.9725603
"26403" "WALKING_UPSTAIRS" 25 0.9046188
"26404" "WALKING_UPSTAIRS" 25 0.9156927
"26405" "WALKING_UPSTAIRS" 25 0.765892
"26406" "WALKING_UPSTAIRS" 25 1.257776
"26407" "WALKING_UPSTAIRS" 25 1.08128
"26408" "WALKING_UPSTAIRS" 25 0.7939857
"26409" "WALKING_UPSTAIRS" 25 0.8214552
"26410" "WALKING_UPSTAIRS" 25 1.051838
"26411" "WALKING_UPSTAIRS" 25 1.267996
"26412" "WALKING_UPSTAIRS" 25 0.9965536
"26413" "WALKING_UPSTAIRS" 25 0.8674241
"26414" "WALKING_UPSTAIRS" 25 0.9241998
